tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569967938607972352,neutral,1.0,,,Southwest,,DavidAlfieWard,nan,0,"hi guys, do you have a general enquires email address please? Thanks David.",,2015-02-23 13:12:00,London UK & USA,
569965376186019840,neutral,1.0,,,Southwest,,Felittle,nan,0,watching planes do hteir thing,,2015-02-23 13:01:49,"Boston, MA",Pacific Time (US & Canada)
569964332026634241,positive,1.0,,,Southwest,,Jimmis2001,nan,0,Thanks for getting us to paradise safely!,,2015-02-23 12:57:40,,Eastern Time (US & Canada)
569963097055604736,negative,1.0,Can't Tell,0.6596,Southwest,,DeniseMarois,nan,0,Feeling very frustrated that I bought WIFI onboard and can't load an email.,,2015-02-23 12:52:46,,
569961977231106048,neutral,1.0,,,Southwest,,oxanniekateox,nan,0,continues to prove to be the best airlines,,2015-02-23 12:48:19,Twin Cities,Mountain Time (US & Canada)
569961503308189696,positive,0.3476,,0.0,Southwest,,MsGeekyTeach,nan,0,Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons,,2015-02-23 12:46:26,Las Vegas,Arizona
569960248548593665,negative,1.0,Bad Flight,0.7093,Southwest,,RI_Mom,nan,0,why do you let one person board with early bird and save seats for entire party? #notcool #flight2149,,2015-02-23 12:41:27,,Eastern Time (US & Canada)
569958189862486016,neutral,0.3591,,0.0,Southwest,,bushnelloptics,nan,0,thanks!!,,2015-02-23 12:33:16,,
569957516748066817,positive,1.0,,,Southwest,,kitcat356,nan,0,Awesome staff at the check in desk! they had a paper airplane race for a SW gift card to keep ppl entertained during delays,,2015-02-23 12:30:35,,Central Time (US & Canada)
569957187138797569,negative,1.0,Late Flight,0.3614,Southwest,,JuniperCari,nan,0,but when do I get my gin & tonic !?!?,,2015-02-23 12:29:17,Chicago,Central Time (US & Canada)
569957081811283968,negative,1.0,Late Flight,0.6422,Southwest,,arscolari,nan,0,is this a sick joke? #toyingwithouremotions,,2015-02-23 12:28:52,,
569956726318850048,negative,1.0,Cancelled Flight,0.6736,Southwest,,meredithrae1,nan,0,", please explain to me why every ohter flight to Dallas is going out today except the 6:35 pm?????",,2015-02-23 12:27:27,,
569956624036540416,negative,1.0,Late Flight,0.6738,Southwest,,jlgustafson1,nan,0,will continue to be my airline of choice. -most frustrating travel day I've experienced. 5 delays and 4 gate changes?!,,2015-02-23 12:27:03,DEN,
569956564993310720,positive,1.0,,,Southwest,,sahandmirza,nan,0,just got a call apologizing personally for the long waits last week trying to rebook flights. Class act. I appreciate that!,,2015-02-23 12:26:49,"San Francisco, CA",
569956528507236352,negative,1.0,Can't Tell,0.6596,Southwest,,WhiteMule83,nan,0,"Serious potential for a wanna get away commercial out of this debacle. But for real, you should fire",,2015-02-23 12:26:40,"Boston, MA",
569954583209881600,negative,1.0,Late Flight,0.6928,Southwest,,arscolari,nan,0,"I appreciate the response, but the constant changing of the flight time is frustrating to say the least. #toughtomakeplans",,2015-02-23 12:18:56,,
569954475433201665,negative,1.0,Late Flight,1.0,Southwest,,JuniperCari,nan,0,how long do we have to be delayed after boarding before we get a free drink? #gettingthirsty,,2015-02-23 12:18:30,Chicago,Central Time (US & Canada)
569953874435567616,neutral,1.0,,,Southwest,,madisonisom,nan,0,"done. Sorry, I thought I was already.",,2015-02-23 12:16:07,"Birmingham, AL",Central Time (US & Canada)
569953672861388800,negative,1.0,Bad Flight,1.0,Southwest,,FactualRevolt,nan,0,"I can. Doesn't it seem fair that if our bags need to fit under our seats, we should need to fit in htem?",,2015-02-23 12:15:19,,Arizona
569952317556043776,positive,1.0,,,Southwest,,AnnCompton,nan,0,Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,,2015-02-23 12:09:56,WashingtonDC,Eastern Time (US & Canada)
569952285024915456,negative,1.0,Customer Service Issue,1.0,Southwest,,littlemissjacob,nan,0,"Just wanted 2 change an anytime flight leaving at 11:50 @ 11:00. Phone hold 4 46mins. Phone answers, she says sorry - no dice.",,2015-02-23 12:09:48,,Pacific Time (US & Canada)
569952282277773312,negative,1.0,Cancelled Flight,1.0,Southwest,,embenardos,nan,0,"weren't too ""sincere"" when you Cancelled Flighted my flight and made me drive 17 hours to get home..",,2015-02-23 12:09:47,•New York•,Eastern Time (US & Canada)
569951879825907713,positive,1.0,,,Southwest,,AnnCompton,nan,1,Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,,2015-02-23 12:08:12,WashingtonDC,Eastern Time (US & Canada)
569951253666656257,positive,0.6953,,0.0,Southwest,,AnnCompton,nan,0,Your Terry is our hero. Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!,,2015-02-23 12:05:42,WashingtonDC,Eastern Time (US & Canada)
569950945389518848,positive,1.0,,,Southwest,,GolfTravelerBOS,nan,0,"Thanks, you guys are the best","[0.0, 0.0]",2015-02-23 12:04:29,New England ,Atlantic Time (Canada)
569950112631296002,positive,0.6759999999999999,,,Southwest,,grace_mcastro,nan,0,I'll stick with flying for free any where that Southwest goes; my son works for this wonderful company and Moms fly free.,,2015-02-23 12:01:10,,
569947823615012864,neutral,1.0,,,Southwest,,LOLyssa25,nan,0,if only you could control the weahter in Las Vegas,,2015-02-23 11:52:04,,Central Time (US & Canada)
569946428547551233,negative,1.0,Customer Service Issue,1.0,Southwest,,CoachJEvans,nan,0,pretty terrible customer service. Sat on hold 10 min. hten a busy signal. hten disconnected. Do all airlines have to suck?,,2015-02-23 11:46:32,Missouri,Eastern Time (US & Canada)
569946219826548736,neutral,1.0,,,Southwest,,GolfTravelerBOS,nan,0,could you please tell me if htere is a way to add a RR# to a flight that already took place?,"[0.0, 0.0]",2015-02-23 11:45:42,New England ,Atlantic Time (Canada)
569944997308407808,negative,0.6667,Cancelled Flight,0.6667,Southwest,,jwmohon,nan,0,hooking us up and getting us to Tampa after our flight was Cancelled Flightled this morning #grateful #businesstrip,,2015-02-23 11:40:51,,
569944956132990976,positive,1.0,,,Southwest,,rando921,nan,0,love the passbook update. Used it the day after it was released. Finally!! Thank you!,,2015-02-23 11:40:41,"Arlington, TX",Central Time (US & Canada)
569944061848760320,neutral,0.6559,,0.0,Southwest,,madisonisom,nan,0,my ticket was booked 1/27 to CUN. Does the arrival time reflect that CUN is now on EST time?,,2015-02-23 11:37:08,"Birmingham, AL",Central Time (US & Canada)
569943647103406080,negative,0.6920000000000001,Lost Luggage,0.6920000000000001,Southwest,,HDsportsguy,nan,0,"yes I did. I hope for an update soon, need those clohtes for a meeting tomorrow.",,2015-02-23 11:35:29,,
569943306613886976,positive,1.0,,,Southwest,,m_rafano,nan,0,A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!,,2015-02-23 11:34:07,,Pacific Time (US & Canada)
569942616617447424,negative,1.0,Bad Flight,0.6767,Southwest,,FactualRevolt,nan,0,this is not a fair set up. I payed for a full seat. I should get access to a full seat.,,2015-02-23 11:31:23,,Arizona
569942482668167168,negative,1.0,Customer Service Issue,1.0,Southwest,,kaityteer,nan,0,"Sorry to bohter you, but I've been on hold for more than 2 hours and 30 minutes. Should I continue holding? Or call back?",,2015-02-23 11:30:51,"Bellingham, Washington",Pacific Time (US & Canada)
569941609225293824,positive,1.0,,,Southwest,,TracyFacelli,nan,0,another great trip! LAX 823 - LAS 3075- BNA. Thanks so much!!!,,2015-02-23 11:27:23,wherever you need me to be. ,Central Time (US & Canada)
569941247546286080,negative,1.0,Bad Flight,0.6633,Southwest,,shelton_heahter,nan,0,your checkin is lame for business. Really last seat? I have broad shoulders haha,,2015-02-23 11:25:57,Washington DC,Eastern Time (US & Canada)
569940430365847554,negative,0.6306,Lost Luggage,0.3227,Southwest,,IUallie,nan,0,yeah they're somewhere. Hopefully getting htem back today. Just frustrated tweeting.,,2015-02-23 11:22:42,Bloomington/San Francisco,Pacific Time (US & Canada)
569938799397990401,negative,1.0,Cancelled Flight,1.0,Southwest,,flee787,nan,0,"Completely understand Act of God weahter-reLate Flightd Cancelled Flightlation, but 4 days without reimbursement of any kind is #unacceptable",,2015-02-23 11:16:13,,Eastern Time (US & Canada)
569937700993818625,negative,1.0,Can't Tell,0.6736,Southwest,,mcmahon0074,nan,0,why so expensive to go to Vegas with stops in Late Flight June as I can get non stop for same on competition,"[42.3427148, -71.5504243]",2015-02-23 11:11:51,some where in massachusetts ,
569937119411462144,negative,1.0,Cancelled Flight,0.6464,Southwest,,_missjoannalee,nan,0,"delayed twice now Cancelled Flighted...sent complaint email, yet no response. Need an explanation pls. #notsatisfied #smh #unhappy","[32.7156489, -117.1556388]",2015-02-23 11:09:32,Canada,Pacific Time (US & Canada)
569935609940316160,positive,1.0,,,Southwest,,bzjames,nan,0,Got help from a nice lady on the phone in Georgia. Thank you!,,2015-02-23 11:03:32,,
569935276346351616,negative,1.0,Late Flight,0.6667,Southwest,,ClarkHerrington,nan,0,When will the flight resume? I don's see it in the open schedule. :/,,2015-02-23 11:02:13,"Baltimore,MD",Central Time (US & Canada)
569933882662916096,neutral,1.0,,,Southwest,,sasc1,nan,0,"understand the weahter, htese kids need to get home! Nice kids doing volunteer work from a RI high school, please help",,2015-02-23 10:56:41,RI,Eastern Time (US & Canada)
569932197735604224,positive,0.6334,,,Southwest,,lauravelasquez,nan,0,"Thanks for the quick reply! I travel a lot...but not that much, lol.",,2015-02-23 10:49:59,"Denver, CO",Eastern Time (US & Canada)
569931705022164992,negative,0.6598,Can't Tell,0.6598,Southwest,,collaziano,nan,0,That does sound hopeful. It's a very thin device so I just hope the right person found it in time.,,2015-02-23 10:48:01,"Royal Palm Beach, FL, USA",Eastern Time (US & Canada)
569930801577644034,negative,1.0,Lost Luggage,1.0,Southwest,,HDsportsguy,nan,0,My bag was not shown LUV did not make it to PHL with me.,,2015-02-23 10:44:26,,
569929973156327424,negative,1.0,Can't Tell,0.6876,Southwest,,GunsNDip,nan,0,I regret not flying you this morning doesn't support business travelers. #neverflyvirginforbusiness,,2015-02-23 10:41:09,,Pacific Time (US & Canada)
569927965007417344,positive,0.6517,,0.0,Southwest,,collaziano,nan,0,Thanks. I did go through htese motions shortly after my flight yesterday. I wonder how quickly flight attendants are notified.,,2015-02-23 10:33:10,"Royal Palm Beach, FL, USA",Eastern Time (US & Canada)
569927739802652672,negative,0.6665,Customer Service Issue,0.3446,Southwest,,imdar844,nan,0,how many ohters didn't know you are stopping non stop flights to ATL and from to Hartford Ct as of April ?,,2015-02-23 10:32:16,CT,Quito
569925645204987904,neutral,0.6421,,0.0,Southwest,,karasellswyo,nan,0,"Thanks, Lindsey. Any idea when I'll get htere?! Stuck in Denver and told to ""listen to the intercom better"".",,2015-02-23 10:23:57,,
569924965446725632,positive,1.0,,,Southwest,,gotkristopher,nan,0,nice touch on the passbook integration!,"[33.43403712, -111.99678364]",2015-02-23 10:21:15,the AZ Desert,Pacific Time (US & Canada)
569924679206457344,neutral,0.6726,,0.0,Southwest,,CravenMorhead,nan,0,"easy fix, let the business select actually board 1st, hten board the pre-boards...",,2015-02-23 10:20:06,,Mountain Time (US & Canada)
569924393976987649,negative,1.0,Can't Tell,0.6528,Southwest,,CravenMorhead,nan,0,a companion pass flyer to ohter airlines because it's being abused @ every airport...,,2015-02-23 10:18:58,,Mountain Time (US & Canada)
569924243946737664,negative,1.0,Flight Booking Problems,0.3789,Southwest,,CravenMorhead,nan,0,"it's not disappointment, it's a blatant disregard for your business select customers, it's becoming a problem that's pushing",,2015-02-23 10:18:23,,Mountain Time (US & Canada)
569922915472244736,neutral,1.0,,,Southwest,,LenaRodGon,nan,0,need assistance getting an extension on a flight that has expired.,,2015-02-23 10:13:06,,Central Time (US & Canada)
569922730008518656,positive,1.0,,,Southwest,,claywhittington,nan,0,Awesome. Thanks! You guys rock!,,2015-02-23 10:12:22,"Wilmington, North Carolina",Eastern Time (US & Canada)
569922657937956864,negative,0.6634,Customer Service Issue,0.3366,Southwest,,AayeBaby,nan,0,"Hello remaining credits on your account will be refunded back to your credit card, when you choose a lower price flight?",,2015-02-23 10:12:04,D(M)V,Eastern Time (US & Canada)
569921747195076608,neutral,0.6694,,0.0,Southwest,,LenaRodGon,nan,0,when can we expect customer service in Dallas to be available,,2015-02-23 10:08:27,,Central Time (US & Canada)
569919280361414656,negative,0.6404,Can't Tell,0.3258,Southwest,,rcymozart,nan,0,it eventually arrived. just seemed really slow. :),,2015-02-23 09:58:39,"Redlands, CA",Pacific Time (US & Canada)
569918484726964224,negative,1.0,Lost Luggage,1.0,Southwest,,karasellswyo,nan,0,"My bags are on the way to Chicago, without me! Help! I was confirmed for 2 flights and told htere isn't room and I'm screwed.",,2015-02-23 09:55:29,,
569915419018067968,negative,1.0,Lost Luggage,1.0,Southwest,,DAmico_J,nan,0,i just recieved an email from your memphis station hopefully they have my bag.,,2015-02-23 09:43:19,RI when home.,Eastern Time (US & Canada)
569914957552353280,negative,0.6745,Bad Flight,0.6745,Southwest,,HDsportsguy,nan,0,Just landed in PHL. Row 9 window cover on N366SW could use some LUV.,,2015-02-23 09:41:29,,
569912094272782337,positive,1.0,,,Southwest,,d_aghassi,nan,0,thanks for adding passbook ability! Hopefully we can do group passbook tickets in the future somehow.,,2015-02-23 09:30:06,,Eastern Time (US & Canada)
569911555967442944,negative,1.0,Lost Luggage,1.0,Southwest,,Sara_Walsh,nan,0,yep. 99.99999999% certain it was on that flight.,,2015-02-23 09:27:58,,Eastern Time (US & Canada)
569910583694196736,positive,1.0,,,Southwest,,RenePhillips42,nan,0,they arrived Late Flight but pilots got us to DIA on time. #impressive #outstanding #greatservice #allgood,,2015-02-23 09:24:06,"Rocky Mountains, Colorado USA",Mountain Time (US & Canada)
569910383047254016,positive,0.3511,,0.0,Southwest,,RenkCathy,nan,0,I would appreciate that. Thank you.,,2015-02-23 09:23:18,,Central Time (US & Canada)
569909718765842432,negative,1.0,Customer Service Issue,0.6374,Southwest,,erinbraxton,nan,0,"I never got an email confirmation for my ticket, but the credit card was charged. Phone wait time is crazy. Is htere a chat?",,2015-02-23 09:20:40,Los Angeles,Pacific Time (US & Canada)
569906668743426048,negative,1.0,Customer Service Issue,0.6679999999999999,Southwest,,ShanRosenberg,nan,0,"res chg online/app no work, still on hold, faster for hubby to DRIVE to airport to make change @ counter #fail",,2015-02-23 09:08:32,,
569906317629874176,neutral,1.0,,,Southwest,,claywhittington,nan,0,Can my wife's RR points be transferred to my RR account?,,2015-02-23 09:07:09,"Wilmington, North Carolina",Eastern Time (US & Canada)
569905567960952832,negative,0.6939,Late Flight,0.3571,Southwest,,LukeWyckoff,nan,0,my friends from Boston stuck in Denver. Her name Jane. Please contact her.,,2015-02-23 09:04:10,"Denver, CO",Mountain Time (US & Canada)
569904613069103104,negative,1.0,Lost Luggage,1.0,Southwest,,B_Mac87,nan,0,"I did, but no one can find the bag and we need everything in it in the next two hours.",,2015-02-23 09:00:22,"Raleigh, North Carolina",Mountain Time (US & Canada)
569904370361483264,negative,1.0,Bad Flight,0.7057,Southwest,,alifriend,nan,0,Wasn't able to sit in my seat since the guy next to me was using it. #worstflightever #ideserveareward,"[33.64079948, -84.4358346]",2015-02-23 08:59:24,"Columbus, OH",Eastern Time (US & Canada)
569903377598914562,positive,1.0,,,Southwest,,EASmith_,nan,0,Glad to know I'll be flying the luv airline tomorrow ;),,2015-02-23 08:55:28,"Columbus, OH",Quito
569903253183455233,negative,1.0,Lost Luggage,1.0,Southwest,,RenkCathy,nan,0,yes we did file a report and were treated rahter rudely at midway baggage claim. Now we wait 2 days to get our luggage.,,2015-02-23 08:54:58,,Central Time (US & Canada)
569901998780198912,negative,1.0,Customer Service Issue,0.716,Southwest,,davidsawyerjr,nan,0,I would still have my companion pass if your ridiculous airline hadn't stopped partnering with Hilton Hotels - GENIUS!!!,,2015-02-23 08:49:59,"Austin, TX",Central Time (US & Canada)
